System,Date,Time,TargetTemp,ActualTemp,SystemAge,BuildingID
15,6/6/2013,2:13:20,69,74,30,8
15,6/27/2013,20:13:20,69,68,24,1
15,6/2/2013,22:33:07,66,77,18,19
15,6/18/2013,3:43:51,65,70,8,18
15,6/2/2013,0:45:56,67,61,13,10
15,6/30/2013,22:45:56,68,56,20,5
15,6/16/2013,9:13:20,68,71,26,8
15,6/5/2013,7:33:07,66,59,30,1
15,6/30/2013,12:13:20,67,78,8,19
15,6/21/2013,14:13:20,66,80,16,19
15,6/15/2013,17:33:07,68,64,17,17
15,6/4/2013,21:43:51,68,59,21,15
15,6/18/2013,20:33:07,69,76,10,13
15,6/22/2013,18:00:01,65,63,26,20
15,6/22/2013,0:00:01,67,69,19,1
15,6/27/2013,8:43:51,68,61,28,7
15,6/15/2013,12:13:19,69,69,10,3
15,6/27/2013,4:13:20,66,78,29,7
15,6/24/2013,5:43:51,70,63,30,20
15,6/29/2013,4:13:20,67,77,11,16
15,6/27/2013,21:00:01,69,74,7,7
15,6/4/2013,23:00:01,68,67,19,16
15,6/4/2013,3:33:07,65,71,10,2
15,6/7/2013,3:13:20,65,74,10,15
15,6/26/2013,13:00:01,68,58,1,13
15,6/29/2013,18:00:01,67,55,28,8
15,6/21/2013,5:45:56,66,62,18,16
15,6/8/2013,14:33:07,68,60,13,7
15,6/30/2013,3:00:01,65,77,18,20
15,6/9/2013,10:43:51,69,68,11,5
15,6/18/2013,15:33:07,66,72,21,2
15,6/12/2013,9:33:07,70,58,7,18
15,6/9/2013,2:13:19,68,57,8,16
15,6/29/2013,10:33:07,65,76,8,13
15,6/19/2013,20:43:51,67,63,3,15
15,6/29/2013,13:13:19,67,73,6,12
15,6/28/2013,18:45:56,67,71,14,12
15,6/13/2013,14:43:51,67,77,21,2
15,6/12/2013,9:45:56,65,68,17,12
15,6/4/2013,15:43:51,69,78,16,20
15,6/24/2013,14:45:56,65,73,4,1
15,6/9/2013,0:13:19,70,72,21,10
15,6/30/2013,5:00:01,68,62,19,11
15,6/9/2013,19:45:56,65,65,29,14
15,6/9/2013,0:00:01,66,71,8,8
15,6/26/2013,0:43:51,70,66,28,11
15,6/25/2013,18:13:19,65,78,3,16
15,6/6/2013,10:43:51,68,74,2,5
15,6/18/2013,21:43:51,66,57,11,18
15,6/30/2013,10:45:56,65,59,10,9
15,6/21/2013,3:45:56,69,61,25,19
15,6/19/2013,14:13:19,65,65,8,15
15,6/4/2013,1:33:07,67,73,26,1
15,6/27/2013,5:00:01,65,67,15,3
15,6/16/2013,4:45:56,65,60,26,17
15,6/9/2013,20:33:07,66,66,17,4
15,6/10/2013,3:33:07,66,68,15,20
15,6/27/2013,2:00:01,65,58,26,18
15,6/10/2013,21:43:51,69,80,16,10
15,6/3/2013,4:45:56,66,75,19,14
15,6/20/2013,21:45:56,66,80,25,6
15,6/24/2013,19:13:19,69,60,7,1
15,6/7/2013,13:43:51,68,74,23,19
15,6/2/2013,7:13:19,67,71,2,7
15,6/1/2013,9:43:51,69,66,14,2
15,6/30/2013,4:43:51,66,74,1,8
15,6/5/2013,20:00:01,65,72,2,16
15,6/23/2013,3:13:20,67,69,28,4
15,6/8/2013,22:13:19,69,66,29,2
15,6/26/2013,5:13:20,67,55,4,12
15,6/8/2013,22:45:56,68,69,21,11
15,6/2/2013,13:13:19,66,56,1,4
15,6/1/2013,12:33:07,67,78,7,17
15,6/15/2013,16:45:56,70,59,24,3
15,6/18/2013,17:33:07,70,58,21,14
15,6/1/2013,2:00:01,70,58,9,19
15,6/26/2013,10:13:19,65,79,13,20
15,6/17/2013,3:45:56,68,79,4,7
15,6/1/2013,4:00:01,70,74,20,1
16,6/26/2013,18:33:07,66,57,8,18
16,6/9/2013,18:33:07,67,60,24,10
16,6/30/2013,18:13:19,68,59,4,6
16,6/8/2013,17:13:19,65,79,15,17
16,6/17/2013,4:43:51,69,80,22,19
16,6/17/2013,8:13:20,65,67,2,8
16,6/4/2013,17:43:51,67,58,18,4
16,6/20/2013,6:13:20,65,66,1,7
16,6/12/2013,12:13:20,67,74,22,8
16,6/20/2013,18:13:19,66,57,5,13
16,6/27/2013,12:43:51,67,69,5,8
16,6/28/2013,13:43:51,66,62,5,7
16,6/1/2013,11:00:01,66,79,25,2
16,6/9/2013,12:00:01,66,60,4,16
16,6/5/2013,17:45:56,68,75,1,6
16,6/12/2013,7:33:07,67,76,9,20
16,6/7/2013,17:13:20,65,72,10,4
16,6/13/2013,19:43:51,69,67,11,6
16,6/8/2013,5:43:51,67,75,3,17
16,6/12/2013,5:13:20,69,80,13,6
16,6/7/2013,23:13:20,67,58,13,5
16,6/14/2013,11:43:51,67,79,26,7
16,6/12/2013,21:13:19,65,73,11,3
16,6/5/2013,23:33:07,66,79,12,16
16,6/9/2013,0:13:20,69,64,28,2
16,6/19/2013,11:33:07,67,56,7,15
16,6/17/2013,14:43:51,65,69,27,10
16,6/5/2013,18:43:51,66,63,29,5
16,6/6/2013,5:33:07,66,71,25,15
16,6/10/2013,14:33:07,69,74,14,15
16,6/13/2013,18:00:01,70,78,25,15
16,6/13/2013,2:13:20,67,74,2,6
16,6/17/2013,10:13:20,67,56,8,10
16,6/7/2013,7:13:19,67,69,7,1
16,6/17/2013,14:33:07,67,73,26,5
16,6/25/2013,0:00:01,66,65,28,16
16,6/9/2013,9:13:19,67,65,12,16
16,6/7/2013,13:33:07,66,68,17,20
16,6/1/2013,8:13:19,67,68,6,3
16,6/8/2013,14:33:07,69,67,29,4
16,6/6/2013,4:13:20,65,65,17,9
16,6/22/2013,19:33:07,66,76,8,17
16,6/9/2013,0:13:19,67,74,23,11
16,6/7/2013,2:33:07,65,59,15,13
16,6/24/2013,1:13:20,66,66,28,14
16,6/27/2013,3:43:51,69,75,23,2
16,6/18/2013,15:33:07,69,76,6,19
16,6/28/2013,4:43:51,68,73,12,5
16,6/12/2013,17:00:01,67,78,27,2
16,6/2/2013,8:43:51,69,55,8,11
16,6/12/2013,12:13:19,65,66,12,6
16,6/19/2013,10:13:19,70,65,11,6
16,6/24/2013,1:13:19,66,78,6,12
16,6/9/2013,14:00:01,68,71,28,6
16,6/13/2013,0:43:51,69,71,19,11
16,6/23/2013,23:13:19,70,63,13,10
16,6/22/2013,18:45:56,69,62,24,14
16,6/17/2013,23:43:51,66,64,16,3
16,6/27/2013,21:00:01,67,70,7,6
16,6/30/2013,0:13:19,70,62,25,6
16,6/20/2013,9:13:20,67,66,4,1
16,6/10/2013,2:00:01,69,70,9,16
16,6/11/2013,3:00:01,65,64,5,16
16,6/30/2013,10:13:20,65,66,5,7
16,6/8/2013,8:13:19,66,73,14,17
16,6/25/2013,7:45:56,67,79,18,18
16,6/28/2013,4:33:07,70,56,22,15
16,6/13/2013,17:43:51,69,74,7,1
16,6/7/2013,5:00:01,68,67,13,2
16,6/26/2013,3:13:20,68,63,25,5
16,6/11/2013,23:00:01,65,60,25,5
16,6/18/2013,7:00:01,69,79,1,6
16,6/8/2013,20:00:01,67,57,19,17
16,6/26/2013,0:13:19,67,66,30,2
16,6/25/2013,14:13:20,67,73,15,11
16,6/2/2013,5:13:20,69,63,22,15
16,6/1/2013,12:13:19,68,79,9,19
16,6/8/2013,15:13:19,68,64,12,3
16,6/1/2013,13:00:01,65,70,3,1
16,6/28/2013,20:43:51,69,59,17,2
16,6/12/2013,16:43:51,66,69,3,6
16,6/15/2013,0:43:51,67,76,5,18
16,6/3/2013,18:43:51,69,76,24,20
16,6/29/2013,17:33:07,65,60,16,12
16,6/12/2013,21:33:07,67,61,14,4
16,6/3/2013,15:00:01,67,67,29,12
16,6/15/2013,6:13:20,68,76,24,16
16,6/29/2013,15:33:07,67,76,3,20
16,6/20/2013,3:45:56,67,76,24,4
16,6/15/2013,17:33:07,67,68,15,6
16,6/6/2013,3:43:51,70,78,20,19
16,6/8/2013,18:45:56,69,58,3,4
16,6/26/2013,19:13:20,67,58,29,10
16,6/8/2013,11:00:01,70,77,15,6
16,6/4/2013,5:45:56,69,55,14,11
16,6/15/2013,0:43:51,69,56,26,12
16,6/6/2013,4:13:20,70,72,29,1
16,6/21/2013,18:43:51,69,60,24,16
16,6/10/2013,9:33:07,66,72,22,19
16,6/24/2013,22:45:56,66,61,26,7
16,6/9/2013,19:13:20,67,59,4,14
16,6/8/2013,0:00:01,70,65,2,19
16,6/4/2013,9:00:01,65,72,26,8
16,6/10/2013,8:13:20,69,58,21,12
16,6/2/2013,20:33:07,67,70,2,9
16,6/19/2013,4:00:01,67,75,9,4
16,6/18/2013,15:33:07,65,68,25,13
16,6/2/2013,2:13:19,68,80,5,6
16,6/2/2013,17:00:01,67,64,16,20
16,6/4/2013,19:00:01,65,63,4,13
16,6/27/2013,18:13:20,69,60,26,8
16,6/16/2013,18:33:07,69,61,12,14
16,6/29/2013,6:13:19,68,72,21,14
16,6/30/2013,7:13:19,68,70,23,19
16,6/13/2013,23:00:01,69,72,20,14
16,6/27/2013,2:45:56,65,79,27,2
16,6/19/2013,7:13:19,69,74,2,13
16,6/15/2013,9:00:01,66,61,18,11
16,6/21/2013,4:33:07,68,65,4,10
16,6/19/2013,12:13:20,67,76,18,10
16,6/23/2013,3:00:01,70,56,6,6
16,6/12/2013,22:13:20,65,80,3,12
16,6/11/2013,23:00:01,67,59,7,9
16,6/13/2013,23:13:20,70,63,4,6
16,6/12/2013,22:45:56,70,72,29,11
16,6/8/2013,2:00:01,67,74,20,11
16,6/22/2013,16:00:01,69,68,22,6
16,6/6/2013,17:13:19,69,65,27,4
16,6/9/2013,15:33:07,67,58,28,8
16,6/20/2013,18:45:56,65,56,3,5
16,6/14/2013,6:00:01,67,66,26,12
16,6/21/2013,13:00:01,69,68,11,13
16,6/10/2013,19:13:19,67,67,15,12
16,6/6/2013,18:13:20,67,56,16,12
16,6/2/2013,2:13:20,68,72,16,12
16,6/13/2013,15:33:07,65,75,20,18
16,6/13/2013,1:33:07,66,58,25,20
16,6/20/2013,14:45:56,67,73,1,4
16,6/25/2013,18:13:20,70,75,2,3
16,6/21/2013,1:45:56,68,62,22,5
16,6/8/2013,18:43:51,68,71,6,7
16,6/10/2013,20:43:51,67,80,22,2
16,6/7/2013,19:45:56,67,67,2,15
16,6/1/2013,10:33:07,67,71,27,3
16,6/19/2013,4:43:51,66,58,16,13
16,6/28/2013,22:43:51,68,78,28,8
16,6/26/2013,22:45:56,65,55,1,13
16,6/3/2013,19:33:07,65,66,1,9
16,6/11/2013,3:43:51,66,56,1,20
16,6/22/2013,20:13:19,70,58,5,4
16,6/17/2013,20:00:01,67,63,20,1
16,6/16/2013,4:33:07,65,79,13,13
16,6/10/2013,10:13:20,67,60,16,7
16,6/2/2013,18:33:07,68,61,23,10
16,6/1/2013,5:43:51,68,56,28,6
16,6/9/2013,21:13:20,65,61,13,18
16,6/3/2013,19:33:07,65,58,4,5
16,6/27/2013,1:13:19,69,60,26,6
16,6/17/2013,5:33:07,70,66,15,18
16,6/28/2013,2:43:51,68,67,18,12
16,6/6/2013,15:13:19,68,67,15,1
16,6/27/2013,0:13:20,66,74,2,9
16,6/6/2013,10:13:19,68,61,23,20
16,6/26/2013,17:13:19,66,78,21,14
16,6/27/2013,3:33:07,67,67,2,5
16,6/4/2013,13:33:07,67,70,8,13
16,6/17/2013,23:43:51,66,80,19,20
16,6/8/2013,12:13:19,68,70,28,5
16,6/23/2013,2:13:19,70,76,26,1
16,6/21/2013,3:13:20,68,72,6,18
16,6/6/2013,15:13:19,67,58,8,1
16,6/7/2013,2:33:07,65,55,8,11
16,6/23/2013,9:33:07,69,63,3,16
16,6/28/2013,22:43:51,69,75,26,2
16,6/21/2013,9:33:07,68,58,9,15
16,6/25/2013,7:13:20,66,72,20,14
16,6/20/2013,16:13:20,65,68,27,10
16,6/6/2013,22:33:07,66,65,29,14
16,6/18/2013,6:33:07,70,57,28,12
16,6/9/2013,12:00:01,65,66,9,15
16,6/26/2013,1:45:56,65,77,20,2
16,6/19/2013,20:00:01,69,76,12,20
16,6/23/2013,22:43:51,66,67,10,8
16,6/29/2013,22:13:19,67,57,6,1
16,6/29/2013,22:33:07,67,76,5,16
16,6/4/2013,7:43:51,68,71,26,10
16,6/6/2013,5:43:51,70,62,29,1
16,6/17/2013,7:33:07,69,80,14,7
16,6/27/2013,20:13:19,67,67,6,8
16,6/15/2013,14:43:51,67,71,13,20
16,6/24/2013,1:13:19,68,68,30,5
16,6/11/2013,16:13:19,65,63,26,18
16,6/29/2013,20:00:01,67,59,13,4
16,6/4/2013,19:45:56,69,70,12,3
16,6/7/2013,12:13:20,69,56,30,6
16,6/2/2013,15:33:07,68,63,15,5
16,6/4/2013,18:13:19,66,58,12,17
16,6/3/2013,2:43:51,70,61,3,8
16,6/14/2013,7:33:07,68,72,21,2
16,6/6/2013,7:43:51,66,75,19,7
16,6/10/2013,18:45:56,70,70,28,14
16,6/3/2013,5:13:19,70,57,28,14
16,6/12/2013,23:43:51,70,66,2,5
16,6/19/2013,16:45:56,69,72,5,13
16,6/26/2013,22:00:01,66,69,20,4
16,6/15/2013,0:33:07,65,80,17,15
16,6/2/2013,7:13:20,69,63,2,5
16,6/24/2013,19:13:19,66,76,2,12
16,6/10/2013,19:13:20,66,75,8,2
16,6/8/2013,17:13:20,69,73,2,15
16,6/4/2013,13:13:20,68,68,8,15
16,6/18/2013,14:00:01,68,57,18,17
16,6/3/2013,4:43:51,66,60,8,13
16,6/7/2013,12:13:20,70,73,13,14
16,6/22/2013,12:45:56,66,65,29,5
16,6/2/2013,22:43:51,70,74,29,17
16,6/27/2013,12:45:56,69,62,4,7
16,6/19/2013,3:13:20,66,77,22,14
16,6/27/2013,20:45:56,66,71,20,10
16,6/1/2013,17:13:20,67,73,30,3
16,6/26/2013,19:33:07,69,60,24,16
16,6/6/2013,1:33:07,69,71,12,5
16,6/11/2013,14:13:20,66,73,21,2
16,6/7/2013,6:00:01,67,69,25,14
16,6/24/2013,16:33:07,65,61,18,11
16,6/28/2013,4:45:56,70,76,3,1
16,6/18/2013,17:45:56,68,79,2,18
16,6/3/2013,15:00:01,66,57,2,18
16,6/7/2013,17:43:51,66,68,11,1
16,6/20/2013,4:13:19,68,73,5,10
16,6/19/2013,14:33:07,68,73,19,9
16,6/13/2013,1:13:19,68,59,22,15
16,6/30/2013,12:00:01,69,66,28,13
16,6/26/2013,11:45:56,66,71,1,5
16,6/24/2013,3:33:07,70,67,24,11
16,6/27/2013,22:45:56,68,79,7,20
16,6/7/2013,17:45:56,66,60,19,12
16,6/4/2013,14:45:56,65,56,19,18
16,6/27/2013,8:33:07,67,62,14,20
16,6/23/2013,3:45:56,70,61,12,14
16,6/10/2013,18:43:51,68,60,3,13
16,6/3/2013,7:45:56,66,65,19,19
16,6/25/2013,17:33:07,69,65,29,9
16,6/13/2013,0:45:56,66,78,11,9
16,6/7/2013,3:13:20,70,58,19,11
16,6/25/2013,8:43:51,67,77,3,1
16,6/4/2013,21:13:20,66,63,30,19
16,6/29/2013,21:33:07,69,63,30,7
16,6/25/2013,4:33:07,66,57,30,4
16,6/27/2013,19:33:07,65,72,10,4
16,6/23/2013,10:45:56,69,64,29,18
16,6/28/2013,15:00:01,65,59,23,9
16,6/12/2013,13:43:51,66,62,12,3
16,6/14/2013,5:00:01,65,63,4,15
16,6/21/2013,18:13:19,67,67,16,20
16,6/10/2013,7:13:19,68,73,3,10
16,6/5/2013,0:13:19,69,78,29,5
16,6/6/2013,1:13:19,69,60,19,2
16,6/29/2013,1:33:07,65,70,5,3
16,6/9/2013,4:13:19,69,77,25,14
16,6/21/2013,2:43:51,66,56,28,14
16,6/13/2013,15:33:07,67,64,28,18
16,6/7/2013,9:33:07,68,71,18,2
16,6/5/2013,7:33:07,65,59,15,2
16,6/22/2013,15:13:19,67,79,17,13
16,6/19/2013,14:13:19,68,78,20,2
16,6/14/2013,13:43:51,67,69,12,2
16,6/23/2013,4:33:07,70,63,17,16
16,6/15/2013,14:43:51,67,62,7,17
16,6/23/2013,18:13:19,66,74,16,5
16,6/29/2013,2:43:51,66,55,4,6
16,6/11/2013,16:13:19,66,67,24,3
16,6/5/2013,4:00:01,68,74,9,3
16,6/9/2013,17:43:51,69,76,11,1
16,6/3/2013,14:33:07,68,75,27,15
16,6/13/2013,20:13:20,67,55,19,15
16,6/9/2013,8:00:01,66,69,9,9
16,6/2/2013,10:43:51,66,76,20,20
16,6/8/2013,10:13:19,65,60,24,11
16,6/1/2013,9:43:51,68,66,9,10
16,6/18/2013,2:13:19,65,71,14,9
16,6/12/2013,23:33:07,65,67,4,4
16,6/27/2013,2:13:19,69,68,14,14
16,6/1/2013,20:00:01,68,78,4,11
16,6/6/2013,11:13:19,67,72,8,19
16,6/6/2013,19:33:07,69,73,27,1
16,6/19/2013,3:13:19,67,56,2,1
16,6/20/2013,11:00:01,65,75,26,8
16,6/20/2013,10:43:51,66,72,10,5
16,6/24/2013,2:45:56,68,78,30,5
16,6/12/2013,2:43:51,66,69,9,14
16,6/24/2013,7:33:07,69,66,27,17
16,6/24/2013,21:13:19,69,76,16,10
16,6/22/2013,19:13:19,67,74,29,16
16,6/8/2013,21:33:07,66,57,6,4
16,6/10/2013,23:33:07,69,61,15,16
16,6/20/2013,4:13:20,69,75,5,15
16,6/18/2013,15:13:19,67,58,9,4
16,6/23/2013,7:13:19,70,80,15,7
16,6/10/2013,21:33:07,66,72,25,6
16,6/19/2013,0:43:51,70,66,10,2
16,6/20/2013,1:43:51,68,60,24,11
16,6/21/2013,2:43:51,65,66,25,16
16,6/11/2013,1:43:51,66,74,8,9
16,6/17/2013,6:00:01,66,78,12,3
16,6/15/2013,5:43:51,67,56,6,8
16,6/20/2013,3:33:07,69,80,29,9
16,6/12/2013,17:13:20,69,75,19,14
16,6/8/2013,1:33:07,70,80,24,9
16,6/1/2013,9:45:56,67,56,20,3
16,6/12/2013,11:43:51,68,56,28,17
16,6/18/2013,19:43:51,68,74,16,7
16,6/9/2013,2:33:07,67,76,23,9
16,6/21/2013,22:43:51,70,67,16,11
16,6/17/2013,2:33:07,65,56,22,10
16,6/19/2013,12:13:19,68,60,27,7
16,6/28/2013,12:13:20,69,68,12,18
16,6/4/2013,13:13:20,70,65,18,16
16,6/28/2013,18:43:51,68,64,24,10
16,6/22/2013,1:13:20,68,55,5,17
16,6/17/2013,16:00:01,69,68,4,12
16,6/19/2013,9:43:51,67,61,22,8
16,6/17/2013,6:00:01,70,71,19,11
16,6/27/2013,22:33:07,66,80,12,3
16,6/8/2013,18:00:01,70,71,26,8
16,6/5/2013,19:13:20,68,60,14,17
16,6/28/2013,19:13:19,65,77,25,3
16,6/21/2013,13:33:07,69,75,13,17
16,6/13/2013,22:33:07,66,62,24,13
16,6/30/2013,1:00:01,65,80,25,14
16,6/10/2013,7:43:51,65,72,3,12
16,6/9/2013,19:43:51,70,58,13,6
16,6/10/2013,19:33:07,69,60,11,3
16,6/7/2013,15:43:51,67,65,9,7
16,6/26/2013,0:13:19,65,73,22,3
16,6/23/2013,15:33:07,68,59,15,16
16,6/28/2013,8:43:51,70,67,23,9
16,6/27/2013,3:33:07,65,75,5,14
16,6/8/2013,8:45:56,69,61,19,7
16,6/20/2013,14:43:51,68,72,11,12
16,6/18/2013,18:13:20,69,77,6,10
16,6/4/2013,15:43:51,69,60,21,10
16,6/27/2013,19:33:07,67,66,1,6
16,6/11/2013,3:43:51,67,63,20,2
16,6/29/2013,22:33:07,67,57,19,15
16,6/21/2013,3:00:01,66,72,18,3
16,6/22/2013,20:00:01,70,73,8,12
16,6/30/2013,10:00:01,70,74,11,13
16,6/26/2013,4:43:51,70,65,16,18
16,6/27/2013,21:43:51,68,76,14,2
16,6/18/2013,18:13:20,66,66,29,1
16,6/30/2013,19:13:20,65,73,16,10
16,6/25/2013,17:43:51,68,71,22,5
16,6/23/2013,15:43:51,66,71,30,11
16,6/20/2013,8:13:19,65,59,27,10
16,6/16/2013,22:33:07,67,68,27,10
16,6/18/2013,10:33:07,70,61,26,14
16,6/17/2013,9:33:07,67,72,25,14
16,6/7/2013,14:13:19,68,72,12,17
16,6/13/2013,4:13:19,69,80,5,15
16,6/20/2013,4:13:20,68,63,23,2
16,6/28/2013,11:43:51,70,71,7,20
16,6/7/2013,17:00:01,66,69,9,12
16,6/14/2013,6:33:07,65,63,29,1
16,6/5/2013,13:00:01,69,59,30,17
16,6/23/2013,15:33:07,70,66,29,15
16,6/1/2013,9:43:51,65,76,5,6
16,6/11/2013,8:43:51,68,60,14,5
16,6/12/2013,15:13:20,67,61,8,16
16,6/26/2013,15:13:20,70,78,28,19
16,6/7/2013,10:13:20,69,60,16,16
16,6/7/2013,11:13:19,68,68,28,6
16,6/21/2013,16:13:19,67,66,17,4
16,6/11/2013,1:33:07,67,77,15,10
16,6/9/2013,12:13:20,69,74,24,8
16,6/26/2013,22:00:01,68,59,22,19
16,6/9/2013,13:13:19,68,70,8,19
16,6/10/2013,22:13:20,68,56,10,2
16,6/8/2013,11:45:56,66,63,29,15
16,6/27/2013,19:00:01,66,62,6,17
16,6/5/2013,1:00:01,68,68,3,7
16,6/4/2013,9:45:56,65,67,23,5
16,6/29/2013,10:43:51,65,72,25,13
16,6/1/2013,20:13:20,67,57,28,20
16,6/11/2013,15:13:19,66,71,13,5
16,6/20/2013,8:33:07,68,61,25,15
16,6/3/2013,19:13:19,66,72,25,19
16,6/24/2013,4:43:51,68,63,14,1
16,6/1/2013,3:13:19,68,56,6,8
16,6/27/2013,13:13:19,65,74,11,17
16,6/28/2013,16:33:07,66,78,13,6
16,6/14/2013,12:00:01,68,71,10,11
16,6/23/2013,22:45:56,65,75,3,3
16,6/21/2013,1:43:51,67,79,17,16
16,6/23/2013,16:33:07,65,59,29,19
16,6/19/2013,22:45:56,68,56,12,8
16,6/9/2013,19:43:51,66,62,24,14
16,6/7/2013,5:00:01,70,68,13,11
16,6/8/2013,13:13:19,68,71,22,8
17,6/14/2013,17:00:01,69,80,18,7
17,6/1/2013,23:33:07,68,55,28,20
17,6/21/2013,14:13:19,65,63,20,19
17,6/9/2013,1:00:01,65,57,2,4
17,6/1/2013,0:43:51,68,75,9,2
17,6/5/2013,21:33:07,66,60,23,6
17,6/12/2013,5:33:07,65,70,6,6
17,6/20/2013,13:13:19,67,67,23,13
17,6/5/2013,10:13:19,67,58,12,16
17,6/7/2013,0:13:19,66,69,1,1
17,6/11/2013,4:13:19,65,58,26,5
17,6/20/2013,7:00:01,67,55,18,6
17,6/20/2013,1:33:07,67,68,9,3
17,6/3/2013,6:43:51,69,79,3,8
17,6/10/2013,20:13:20,69,75,4,18
17,6/23/2013,22:00:01,68,59,24,17
17,6/24/2013,2:00:01,68,77,22,17
17,6/7/2013,23:45:56,69,65,30,2
17,6/19/2013,11:45:56,70,60,24,10
17,6/12/2013,13:43:51,69,55,18,18
17,6/30/2013,5:45:56,67,73,8,3
17,6/29/2013,17:33:07,67,68,11,14
17,6/1/2013,8:13:20,70,69,8,8
17,6/16/2013,19:43:51,66,77,26,19
17,6/18/2013,20:45:56,67,69,3,18
17,6/20/2013,23:43:51,70,78,27,18
17,6/23/2013,4:13:19,65,74,17,16
17,6/9/2013,13:43:51,65,73,24,18
17,6/8/2013,7:00:01,67,78,6,19
17,6/3/2013,12:13:20,65,62,2,13
17,6/9/2013,12:00:01,70,63,9,18
17,6/9/2013,12:43:51,68,69,10,3
17,6/26/2013,1:00:01,69,59,29,5
17,6/13/2013,11:13:19,65,79,25,19
17,6/25/2013,4:13:19,67,61,19,1
17,6/19/2013,21:33:07,69,64,24,10
17,6/18/2013,2:13:19,69,75,29,5
17,6/30/2013,3:43:51,66,55,15,7
17,6/14/2013,1:43:51,66,66,22,16
17,6/24/2013,11:00:01,68,79,5,2
17,6/5/2013,3:13:20,70,70,14,2
17,6/7/2013,12:13:19,67,73,30,2
17,6/12/2013,4:00:01,66,70,25,19
17,6/2/2013,6:13:19,66,57,11,16
17,6/23/2013,10:00:01,65,78,16,14
17,6/10/2013,16:43:51,66,56,9,10
17,6/21/2013,0:13:20,66,55,25,11
17,6/23/2013,2:13:20,69,74,12,18
17,6/9/2013,0:13:20,67,58,8,18
17,6/30/2013,22:43:51,65,76,13,7
17,6/17/2013,9:00:01,68,63,18,8
17,6/25/2013,2:13:20,70,79,30,4
17,6/20/2013,19:00:01,67,55,5,7
17,6/16/2013,22:43:51,68,70,12,13
17,6/29/2013,8:13:20,70,79,21,12
17,6/19/2013,9:43:51,67,75,6,18
17,6/3/2013,13:43:51,66,76,12,6
17,6/27/2013,7:43:51,66,57,19,3
17,6/26/2013,6:43:51,70,74,2,17
17,6/27/2013,13:33:07,69,71,24,12
17,6/3/2013,2:00:01,70,73,20,18
17,6/16/2013,1:33:07,66,58,18,20
17,6/17/2013,2:33:07,68,72,27,12
17,6/11/2013,9:13:19,69,76,24,11
17,6/24/2013,21:13:19,66,75,12,17
17,6/18/2013,22:43:51,68,68,27,6
17,6/28/2013,14:13:19,66,72,20,17
17,6/27/2013,4:13:20,65,75,10,1
17,6/18/2013,17:33:07,66,55,25,6
17,6/13/2013,1:33:07,67,58,11,10
17,6/15/2013,14:33:07,70,59,15,10
17,6/6/2013,4:00:01,67,71,2,17
17,6/11/2013,10:43:51,67,66,12,16
17,6/12/2013,0:33:07,66,79,3,3
17,6/4/2013,3:43:51,67,75,11,14
17,6/30/2013,17:13:20,65,57,9,12
17,6/10/2013,9:43:51,69,76,10,12
17,6/24/2013,4:00:01,70,79,2,16
17,6/3/2013,2:33:07,70,58,26,3
17,6/28/2013,8:00:01,70,63,6,12
17,6/28/2013,21:13:20,66,61,11,10
17,6/29/2013,9:00:01,68,58,19,13
17,6/14/2013,23:13:19,65,73,7,3
17,6/17/2013,4:13:20,70,55,17,19
17,6/15/2013,13:13:19,69,60,13,1
17,6/27/2013,18:00:01,67,65,11,5
17,6/28/2013,19:00:01,70,69,4,8
17,6/5/2013,5:13:19,66,66,30,16
17,6/16/2013,14:13:20,67,61,25,6
17,6/24/2013,20:45:56,65,80,12,7
17,6/11/2013,21:00:01,69,57,6,11
17,6/22/2013,21:43:51,69,70,27,10
17,6/15/2013,1:13:19,68,75,21,4
17,6/12/2013,9:13:19,66,68,14,18
17,6/29/2013,10:43:51,69,59,25,9
17,6/4/2013,19:43:51,69,56,13,11
17,6/25/2013,0:00:01,68,70,6,10
17,6/28/2013,22:00:01,68,61,30,8
17,6/4/2013,3:33:07,69,71,28,10
17,6/12/2013,4:33:07,70,78,10,18
17,6/15/2013,14:33:07,65,64,10,11
17,6/11/2013,9:00:01,69,65,12,14
17,6/15/2013,8:45:56,68,76,14,10
17,6/8/2013,6:45:56,66,69,11,2
17,6/4/2013,10:43:51,67,57,8,18
17,6/4/2013,20:13:19,70,70,15,11
17,6/10/2013,3:13:19,67,57,6,4
17,6/22/2013,14:33:07,70,80,11,16
17,6/19/2013,12:13:19,68,76,5,12
17,6/23/2013,16:13:19,67,66,5,19
17,6/30/2013,4:13:19,70,57,7,18
17,6/25/2013,5:45:56,68,78,20,18
17,6/30/2013,10:45:56,68,67,21,1
17,6/11/2013,19:00:01,68,74,11,1
17,6/19/2013,11:33:07,69,73,15,15
17,6/11/2013,17:43:51,70,57,6,6
17,6/24/2013,5:43:51,67,61,7,10
17,6/16/2013,9:13:20,67,78,28,17
17,6/15/2013,2:13:20,69,67,21,16
17,6/16/2013,21:13:19,67,58,24,15
17,6/10/2013,2:00:01,66,68,10,9
17,6/28/2013,19:00:01,70,78,23,20
17,6/12/2013,17:13:19,69,66,3,14
17,6/5/2013,11:43:51,66,79,1,18
17,6/28/2013,3:13:20,70,57,29,18
17,6/27/2013,2:13:20,67,55,27,19
17,6/22/2013,8:13:20,66,64,5,19
17,6/9/2013,6:13:19,70,64,24,20
17,6/22/2013,15:13:20,65,65,14,9
